feature_id,family,feature_name,formula,inputs,lookback,frequency,available_at,causal_lag,normalization,missing_data_rule,warmup,point_in_time_requirement,canonical_hash_basis,research_source_ids,candidate_strategy_ids,risk_notes
V2FEAT0076,fifty_two_week_state,Trailing-high reference-price state — HIGH_STATE_126_0p95,"ratio_t=P_t/MAX(P_s,s=t-125..t); long_event_t=I[ratio_t>0.95]; short_event_t=I[ratio_t<0.95]; equality preserves state","[""V2DS001"", ""V2DS003""]",126,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,126,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,7dfec2f238c256d6ee3b9c90ffb064321c5c9d12994e85438bf7c86c1d045a3a,"[""SRC0259""]","[""V2STRAT0076""]",The original evidence is cross-sectional and may not transfer to aggregate market timing.
V2FEAT0077,fifty_two_week_state,Trailing-high reference-price state — HIGH_STATE_252_0p9,"ratio_t=P_t/MAX(P_s,s=t-251..t); long_event_t=I[ratio_t>0.9]; short_event_t=I[ratio_t<0.9]; equality preserves state","[""V2DS001"", ""V2DS003""]",252,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,252,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,e5ac5b4ca3858d7f97f9384c216ef64f60db68aebe99326e6f0fac1297b9d417,"[""SRC0259""]","[""V2STRAT0077""]",The original evidence is cross-sectional and may not transfer to aggregate market timing.
V2FEAT0078,fifty_two_week_state,Trailing-high reference-price state — HIGH_STATE_252_0p95,"ratio_t=P_t/MAX(P_s,s=t-251..t); long_event_t=I[ratio_t>0.95]; short_event_t=I[ratio_t<0.95]; equality preserves state","[""V2DS001"", ""V2DS003""]",252,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,252,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,954dfc08a359efabc1abd5916d41a7051b2ed5a5929d39774483fbd3caeb88d3,"[""SRC0259""]","[""V2STRAT0078""]",The original evidence is cross-sectional and may not transfer to aggregate market timing.
V2FEAT0079,momentum_acceleration,Momentum acceleration — MOM_ACCEL_5_20,short_drift_t=ln(P_t/P_(t-5))/5; long_drift_t=ln(P_t/P_(t-20))/20; score_t=short_drift_t-long_drift_t,"[""V2DS001"", ""V2DS003""]",21,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,21,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,93001f4604d239f6a86488763688c006ea49c6bc5a0d4b3fe26442326d1a9a48,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0079""]",Highly correlated horizons can create redundant trials; canonical deduplication and cumulative multiplicity are mandatory.
V2FEAT0080,momentum_acceleration,Momentum acceleration — MOM_ACCEL_10_63,short_drift_t=ln(P_t/P_(t-10))/10; long_drift_t=ln(P_t/P_(t-63))/63; score_t=short_drift_t-long_drift_t,"[""V2DS001"", ""V2DS003""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,d88c617ba2db25dae6280e54d93c58f4c48e992b0056640010913334492194f9,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0080""]",Highly correlated horizons can create redundant trials; canonical deduplication and cumulative multiplicity are mandatory.
V2FEAT0081,momentum_acceleration,Momentum acceleration — MOM_ACCEL_20_126,short_drift_t=ln(P_t/P_(t-20))/20; long_drift_t=ln(P_t/P_(t-126))/126; score_t=short_drift_t-long_drift_t,"[""V2DS001"", ""V2DS003""]",127,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,127,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,198e96ae00e8f015dbca94d6a08f82cce2e5fd3a97e8b37a634601bbca733c44,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0081""]",Highly correlated horizons can create redundant trials; canonical deduplication and cumulative multiplicity are mandatory.
V2FEAT0082,momentum_acceleration,Momentum acceleration — MOM_ACCEL_21_252,short_drift_t=ln(P_t/P_(t-21))/21; long_drift_t=ln(P_t/P_(t-252))/252; score_t=short_drift_t-long_drift_t,"[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,e5ebed747a8d2f40269e232b8aae4e6e6acf0584ae8b7bfaa79b4f5b7b32fbc3,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0082""]",Highly correlated horizons can create redundant trials; canonical deduplication and cumulative multiplicity are mandatory.
V2FEAT0083,momentum_acceleration,Momentum acceleration — MOM_ACCEL_63_252,short_drift_t=ln(P_t/P_(t-63))/63; long_drift_t=ln(P_t/P_(t-252))/252; score_t=short_drift_t-long_drift_t,"[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,94a1962dd9fbee2f774d5bbf2099c36b8f5d541b3b1c67c12b9261145d110d21,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0083""]",Highly correlated horizons can create redundant trials; canonical deduplication and cumulative multiplicity are mandatory.
V2FEAT0084,momentum_acceleration,Momentum acceleration — MOM_ACCEL_126_504,short_drift_t=ln(P_t/P_(t-126))/126; long_drift_t=ln(P_t/P_(t-504))/504; score_t=short_drift_t-long_drift_t,"[""V2DS001"", ""V2DS003""]",505,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,505,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,a54270b3a9ed6aacce153860d2e7949ab6d6a3117f120e3a8758c775fdee6d98,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0084""]",Highly correlated horizons can create redundant trials; canonical deduplication and cumulative multiplicity are mandatory.
V2FEAT0085,momentum_consistency,Directional consistency of daily returns — POS_FRAC_5,"score_t = MEAN(I[r_s>0]-I[r_s<0], s=t-4..t); zero returns contribute 0","[""V2DS001"", ""V2DS003""]",6,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,6,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,7b7a3bfaa6730ba4f851a2a38c2c559854abf1769a633a3652ae494461ddc396,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0085""]",Many small positive days can coexist with one large loss; magnitude information is intentionally discarded.
V2FEAT0086,momentum_consistency,Directional consistency of daily returns — POS_FRAC_10,"score_t = MEAN(I[r_s>0]-I[r_s<0], s=t-9..t); zero returns contribute 0","[""V2DS001"", ""V2DS003""]",11,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,11,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,d436a0b17fc67c0ff9118e2e7a73eb0481eae15b2538c876ae059670739814d1,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0086""]",Many small positive days can coexist with one large loss; magnitude information is intentionally discarded.
V2FEAT0087,momentum_consistency,Directional consistency of daily returns — POS_FRAC_20,"score_t = MEAN(I[r_s>0]-I[r_s<0], s=t-19..t); zero returns contribute 0","[""V2DS001"", ""V2DS003""]",21,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,21,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,a5ee775f4e1b1046990fdc05587ca287d407c650bd240370354d8156eb2c64a6,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0087""]",Many small positive days can coexist with one large loss; magnitude information is intentionally discarded.
V2FEAT0088,momentum_consistency,Directional consistency of daily returns — POS_FRAC_40,"score_t = MEAN(I[r_s>0]-I[r_s<0], s=t-39..t); zero returns contribute 0","[""V2DS001"", ""V2DS003""]",41,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,41,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,e51198603ebc6f28a2e6a53b92a4c875a516c4cffbf2f27a10e18b16f1498910,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0088""]",Many small positive days can coexist with one large loss; magnitude information is intentionally discarded.
V2FEAT0089,momentum_consistency,Directional consistency of daily returns — POS_FRAC_63,"score_t = MEAN(I[r_s>0]-I[r_s<0], s=t-62..t); zero returns contribute 0","[""V2DS001"", ""V2DS003""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,f58b942a439cfe13f3f0ebebb02540836a9dde5ba5288296d272d5d46285d9ff,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0089""]",Many small positive days can coexist with one large loss; magnitude information is intentionally discarded.
V2FEAT0090,momentum_consistency,Directional consistency of daily returns — POS_FRAC_126,"score_t = MEAN(I[r_s>0]-I[r_s<0], s=t-125..t); zero returns contribute 0","[""V2DS001"", ""V2DS003""]",127,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,127,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,3959d316e61e042bba0b0f6b40cccbe907ddfabbeccbee2eac7f506abba87d04,"[""SRC0258"", ""SRC0259""]","[""V2STRAT0090""]",Many small positive days can coexist with one large loss; magnitude information is intentionally discarded.
V2FEAT0091,signed_volume_pressure,Signed abnormal-volume pressure — SIGNED_VOL_1,"abvol_s=ln(V_s/MEDIAN(V_u,u=s-251..s)); sv_s=sign(r_s)*abvol_s; score_t=SUM(sv_s,s=t-0..t)","[""V2DS001"", ""V2DS002"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,d9f9329b341b8d446fe89c71ff65f345ac2a7bea42b53e603ef353045da3d8f0,"[""SRC0254"", ""SRC0255"", ""SRC0256"", ""SRC0257""]","[""V2STRAT0091""]","ETF volume reflects creations, hedging and microstructure, not only information; cross-sectional evidence may not transfer."
V2FEAT0092,signed_volume_pressure,Signed abnormal-volume pressure — SIGNED_VOL_3,"abvol_s=ln(V_s/MEDIAN(V_u,u=s-251..s)); sv_s=sign(r_s)*abvol_s; score_t=SUM(sv_s,s=t-2..t)","[""V2DS001"", ""V2DS002"", ""V2DS003""]",255,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,255,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,490cb89b4695109e45e698ffe291c5ce7f9da9cb38972155633a7c05256213f4,"[""SRC0254"", ""SRC0255"", ""SRC0256"", ""SRC0257""]","[""V2STRAT0092""]","ETF volume reflects creations, hedging and microstructure, not only information; cross-sectional evidence may not transfer."
V2FEAT0093,signed_volume_pressure,Signed abnormal-volume pressure — SIGNED_VOL_5,"abvol_s=ln(V_s/MEDIAN(V_u,u=s-251..s)); sv_s=sign(r_s)*abvol_s; score_t=SUM(sv_s,s=t-4..t)","[""V2DS001"", ""V2DS002"", ""V2DS003""]",257,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,257,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,6d8fea665dcd34948e0294a4cd05b00cb497a23520c91873d623971920a8068c,"[""SRC0254"", ""SRC0255"", ""SRC0256"", ""SRC0257""]","[""V2STRAT0093""]","ETF volume reflects creations, hedging and microstructure, not only information; cross-sectional evidence may not transfer."
V2FEAT0094,signed_volume_pressure,Signed abnormal-volume pressure — SIGNED_VOL_10,"abvol_s=ln(V_s/MEDIAN(V_u,u=s-251..s)); sv_s=sign(r_s)*abvol_s; score_t=SUM(sv_s,s=t-9..t)","[""V2DS001"", ""V2DS002"", ""V2DS003""]",262,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,262,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,2b4b98945fc0fcaa14efbb9618057360b6fcea8480a9dd65e7d00fceb434e0d1,"[""SRC0254"", ""SRC0255"", ""SRC0256"", ""SRC0257""]","[""V2STRAT0094""]","ETF volume reflects creations, hedging and microstructure, not only information; cross-sectional evidence may not transfer."
V2FEAT0095,signed_volume_pressure,Signed abnormal-volume pressure — SIGNED_VOL_20,"abvol_s=ln(V_s/MEDIAN(V_u,u=s-251..s)); sv_s=sign(r_s)*abvol_s; score_t=SUM(sv_s,s=t-19..t)","[""V2DS001"", ""V2DS002"", ""V2DS003""]",272,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,272,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,f93332ff747b2595de9a793812e939e8eb049ec70c9855a3f9ef8ef695b28a95,"[""SRC0254"", ""SRC0255"", ""SRC0256"", ""SRC0257""]","[""V2STRAT0095""]","ETF volume reflects creations, hedging and microstructure, not only information; cross-sectional evidence may not transfer."
V2FEAT0096,signed_volume_pressure,Signed abnormal-volume pressure — SIGNED_VOL_63,"abvol_s=ln(V_s/MEDIAN(V_u,u=s-251..s)); sv_s=sign(r_s)*abvol_s; score_t=SUM(sv_s,s=t-62..t)","[""V2DS001"", ""V2DS002"", ""V2DS003""]",315,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,315,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,1761920efd0d6b485ba1832339ba197726657337652ed2bafdda1d4d8f866518,"[""SRC0254"", ""SRC0255"", ""SRC0256"", ""SRC0257""]","[""V2STRAT0096""]","ETF volume reflects creations, hedging and microstructure, not only information; cross-sectional evidence may not transfer."
V2FEAT0097,amihud_price_impact,Signed Amihud-style price impact — SIGNED_IMPACT_1,"dvol_s=P_s*V_s; scale_s=MEDIAN(dvol_u,u=s-251..s); impact_s=r_s*scale_s/dvol_s; score_t=SUM(impact_s,s=t-0..t), undefined when dvol_s<=0","[""V2DS001"", ""V2DS002"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,99e8a1d0ad6554ec0bdb1b60be8ecc3b35789e794cb9364d327b2210a033846c,"[""SRC0254"", ""SRC0255""]","[""V2STRAT0097""]",A liquid index ETF has changing market structure; the measure may mostly capture early-sample scale changes.
V2FEAT0098,amihud_price_impact,Signed Amihud-style price impact — SIGNED_IMPACT_3,"dvol_s=P_s*V_s; scale_s=MEDIAN(dvol_u,u=s-251..s); impact_s=r_s*scale_s/dvol_s; score_t=SUM(impact_s,s=t-2..t), undefined when dvol_s<=0","[""V2DS001"", ""V2DS002"", ""V2DS003""]",255,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,255,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,16dd078da151bc912fc4e2087828ece199d2d633b5bf727d9b1ed5add196d2ae,"[""SRC0254"", ""SRC0255""]","[""V2STRAT0098""]",A liquid index ETF has changing market structure; the measure may mostly capture early-sample scale changes.
V2FEAT0099,amihud_price_impact,Signed Amihud-style price impact — SIGNED_IMPACT_5,"dvol_s=P_s*V_s; scale_s=MEDIAN(dvol_u,u=s-251..s); impact_s=r_s*scale_s/dvol_s; score_t=SUM(impact_s,s=t-4..t), undefined when dvol_s<=0","[""V2DS001"", ""V2DS002"", ""V2DS003""]",257,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,257,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,8aec7f1d7a015fa57ce283cde003b85ed95334c97b0997f02bfa6e7c68603484,"[""SRC0254"", ""SRC0255""]","[""V2STRAT0099""]",A liquid index ETF has changing market structure; the measure may mostly capture early-sample scale changes.
V2FEAT0100,amihud_price_impact,Signed Amihud-style price impact — SIGNED_IMPACT_10,"dvol_s=P_s*V_s; scale_s=MEDIAN(dvol_u,u=s-251..s); impact_s=r_s*scale_s/dvol_s; score_t=SUM(impact_s,s=t-9..t), undefined when dvol_s<=0","[""V2DS001"", ""V2DS002"", ""V2DS003""]",262,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,262,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,c973012b7e23d304174623e56aad6f0efb5163deae00435cb47d2817ac5c6383,"[""SRC0254"", ""SRC0255""]","[""V2STRAT0100""]",A liquid index ETF has changing market structure; the measure may mostly capture early-sample scale changes.
V2FEAT0101,amihud_price_impact,Signed Amihud-style price impact — SIGNED_IMPACT_20,"dvol_s=P_s*V_s; scale_s=MEDIAN(dvol_u,u=s-251..s); impact_s=r_s*scale_s/dvol_s; score_t=SUM(impact_s,s=t-19..t), undefined when dvol_s<=0","[""V2DS001"", ""V2DS002"", ""V2DS003""]",272,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,272,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,7f1b672ef6c417300b1c02a7e1caa14f517cba802c38b1c8216c2f15552b7079,"[""SRC0254"", ""SRC0255""]","[""V2STRAT0101""]",A liquid index ETF has changing market structure; the measure may mostly capture early-sample scale changes.
V2FEAT0102,amihud_price_impact,Signed Amihud-style price impact — SIGNED_IMPACT_63,"dvol_s=P_s*V_s; scale_s=MEDIAN(dvol_u,u=s-251..s); impact_s=r_s*scale_s/dvol_s; score_t=SUM(impact_s,s=t-62..t), undefined when dvol_s<=0","[""V2DS001"", ""V2DS002"", ""V2DS003""]",315,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,315,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,9735ec0a52460528e16342e0d3ec2e8714fa9bcfe8a6cb8175ab2f4495911420,"[""SRC0254"", ""SRC0255""]","[""V2STRAT0102""]",A liquid index ETF has changing market structure; the measure may mostly capture early-sample scale changes.
V2FEAT0103,sector_etf_breadth,Fixed-sector ETF breadth — SECTOR_POSRET_20,"For each of XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY compute ln(Q_t/Q_(t-20)); score_t=mean(sign(component_return)); require all 9 components.","[""V2DS004"", ""V2DS009"", ""V2DS008""]",21,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,21,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,1c68de87a00920e3f8ddeb8a493d58963c115358abe7afde70ed22a6f8609d7c,"[""SRC0258"", ""SRC0260"", ""SRC0266""]","[""V2STRAT0103""]","The panel begins in late 1998, yields a short train span and includes sector-index methodology changes."
V2FEAT0104,sector_etf_breadth,Fixed-sector ETF breadth — SECTOR_POSRET_63,"For each of XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY compute ln(Q_t/Q_(t-63)); score_t=mean(sign(component_return)); require all 9 components.","[""V2DS004"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,2519501674f0d8f88003f0a3d8260e4129fb116c19d7c99b9a799108fedd1214,"[""SRC0258"", ""SRC0260"", ""SRC0266""]","[""V2STRAT0104""]","The panel begins in late 1998, yields a short train span and includes sector-index methodology changes."
V2FEAT0105,sector_etf_breadth,Fixed-sector ETF breadth — SECTOR_POSRET_126,"For each of XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY compute ln(Q_t/Q_(t-126)); score_t=mean(sign(component_return)); require all 9 components.","[""V2DS004"", ""V2DS009"", ""V2DS008""]",127,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,127,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,55dfe938d97fa3265ebf7ea2670b82404af335ee8e2701241823efae361026d3,"[""SRC0258"", ""SRC0260"", ""SRC0266""]","[""V2STRAT0105""]","The panel begins in late 1998, yields a short train span and includes sector-index methodology changes."
V2FEAT0106,sector_etf_breadth,Fixed-sector ETF breadth — SECTOR_ABOVE_SMA_50,For each fixed sector ETF compute sign(Q_t-SMA_50(Q)); score_t=mean(component_sign); require all 9.,"[""V2DS004"", ""V2DS009"", ""V2DS008""]",51,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,51,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,0a35ee633d872471b060c6c4df32cb95e53411adcf0cc0a6d07934ea4a92cef6,"[""SRC0258"", ""SRC0260"", ""SRC0266""]","[""V2STRAT0106""]","The panel begins in late 1998, yields a short train span and includes sector-index methodology changes."
V2FEAT0107,sector_etf_breadth,Fixed-sector ETF breadth — SECTOR_ABOVE_SMA_100,For each fixed sector ETF compute sign(Q_t-SMA_100(Q)); score_t=mean(component_sign); require all 9.,"[""V2DS004"", ""V2DS009"", ""V2DS008""]",101,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,101,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,3339690cf76c8dc01a45b51946ee97c24e27f4e321b8e08f16b1e3911d13593b,"[""SRC0258"", ""SRC0260"", ""SRC0266""]","[""V2STRAT0107""]","The panel begins in late 1998, yields a short train span and includes sector-index methodology changes."
V2FEAT0108,sector_etf_breadth,Fixed-sector ETF breadth — SECTOR_ABOVE_SMA_200,For each fixed sector ETF compute sign(Q_t-SMA_200(Q)); score_t=mean(component_sign); require all 9.,"[""V2DS004"", ""V2DS009"", ""V2DS008""]",201,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,201,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,b70fc49c9d84669436a77b9e9d9e70ca2521c840006c21b4c1fab2123360c44e,"[""SRC0258"", ""SRC0260"", ""SRC0266""]","[""V2STRAT0108""]","The panel begins in late 1998, yields a short train span and includes sector-index methodology changes."
V2FEAT0109,cyclical_defensive_leadership,Cyclical-versus-defensive ETF leadership — LEAD_XLY_XLP_20,"ratio_s=Q_{XLY,s}/Q_{XLP,s}; score_t=ln(ratio_t/ratio_(t-20))","[""V2DS004"", ""V2DS009"", ""V2DS008""]",21,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,21,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,eac8a3cdeed8306260d921aab7c65bd98560cdbf0f607d40efdde298aceb8e2a,"[""SRC0258"", ""SRC0260"", ""SRC0265"", ""SRC0266""]","[""V2STRAT0109""]",Recent systematic evidence is negative; sector relationships can be regime-specific and noncausal stories are easy to invent.
V2FEAT0110,cyclical_defensive_leadership,Cyclical-versus-defensive ETF leadership — LEAD_XLY_XLP_63,"ratio_s=Q_{XLY,s}/Q_{XLP,s}; score_t=ln(ratio_t/ratio_(t-63))","[""V2DS004"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,380b537171fe1118dfc8c81eb5a2acf0ee56a5b49e950fc4dba90141b7c9de5e,"[""SRC0258"", ""SRC0260"", ""SRC0265"", ""SRC0266""]","[""V2STRAT0110""]",Recent systematic evidence is negative; sector relationships can be regime-specific and noncausal stories are easy to invent.
V2FEAT0111,cyclical_defensive_leadership,Cyclical-versus-defensive ETF leadership — LEAD_XLI_XLU_20,"ratio_s=Q_{XLI,s}/Q_{XLU,s}; score_t=ln(ratio_t/ratio_(t-20))","[""V2DS004"", ""V2DS009"", ""V2DS008""]",21,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,21,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,d4305c0cad4624d589d9977176ee76e2411ee41206fc18dbd97e6634f7bb9ade,"[""SRC0258"", ""SRC0260"", ""SRC0265"", ""SRC0266""]","[""V2STRAT0111""]",Recent systematic evidence is negative; sector relationships can be regime-specific and noncausal stories are easy to invent.
V2FEAT0112,cyclical_defensive_leadership,Cyclical-versus-defensive ETF leadership — LEAD_XLI_XLU_63,"ratio_s=Q_{XLI,s}/Q_{XLU,s}; score_t=ln(ratio_t/ratio_(t-63))","[""V2DS004"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,4145c954d896003f6c19dedd958d19f4a8cff032b3034c3d95612164bf6cfe7f,"[""SRC0258"", ""SRC0260"", ""SRC0265"", ""SRC0266""]","[""V2STRAT0112""]",Recent systematic evidence is negative; sector relationships can be regime-specific and noncausal stories are easy to invent.
V2FEAT0113,cyclical_defensive_leadership,Cyclical-versus-defensive ETF leadership — LEAD_XLF_XLU_20,"ratio_s=Q_{XLF,s}/Q_{XLU,s}; score_t=ln(ratio_t/ratio_(t-20))","[""V2DS004"", ""V2DS009"", ""V2DS008""]",21,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,21,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,e6a231309b04a5b1ad12a68073990e069b23c4c1525bb8767de9f00ccb8978c3,"[""SRC0258"", ""SRC0260"", ""SRC0265"", ""SRC0266""]","[""V2STRAT0113""]",Recent systematic evidence is negative; sector relationships can be regime-specific and noncausal stories are easy to invent.
