feature_id,family,feature_name,formula,inputs,lookback,frequency,available_at,causal_lag,normalization,missing_data_rule,warmup,point_in_time_requirement,canonical_hash_basis,research_source_ids,candidate_strategy_ids,risk_notes
FEAT0068,vix_level_change,VIX level/change continuation — VIX_CHG_5,vix_change_t = log(VIX_t / VIX[t-5]) ; score_t = -vix_change_t,"[""DS002"", ""DS001"", ""DS004""]",6,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",6,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",8955102a5c8eda42a9f5ab8c14fa0e500455a8ef65146dad4bded9d1d826c0d6,"[""SRC0056"", ""SRC0057"", ""SRC0058""]","[""STRAT0068""]",contemporaneous versus predictive confusion
FEAT0069,vix_level_change,VIX level/change continuation — VIX_CHG_10,vix_change_t = log(VIX_t / VIX[t-10]) ; score_t = -vix_change_t,"[""DS002"", ""DS001"", ""DS004""]",11,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",11,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",5593d8a627bceac1892eff87290966e88e337378be2fc116e79659d1a5fecd64,"[""SRC0056"", ""SRC0057"", ""SRC0058""]","[""STRAT0069""]",contemporaneous versus predictive confusion
FEAT0070,vix_level_change,VIX level/change continuation — VIX_Z_20_05,"vix_z_t = rolling_zscore(log(VIX), 20) ; score_t = -vix_z_t","[""DS002"", ""DS001"", ""DS004""]",21,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,rolling z-score over 20 observations,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",433cd7c13b33b6c430d15fc153994586c5d6d8917c82cade1a6fdd21515061e1,"[""SRC0056"", ""SRC0057"", ""SRC0058""]","[""STRAT0070""]",contemporaneous versus predictive confusion
FEAT0071,vix_level_change,VIX level/change continuation — VIX_Z_63_10,"vix_z_t = rolling_zscore(log(VIX), 63) ; score_t = -vix_z_t","[""DS002"", ""DS001"", ""DS004""]",64,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,rolling z-score over 63 observations,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",64,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",aa1e1483f23fc22b78986bb405d3bb992b937f5cecd8dc46cbee3e17e7bb4455,"[""SRC0056"", ""SRC0057"", ""SRC0058""]","[""STRAT0071""]",contemporaneous versus predictive confusion
FEAT0072,vix_level_change,VIX level/change continuation — VIX_MA_20,vix_ma_t = mean(VIX[t-19:t]) ; score_t = vix_ma_t - VIX_t,"[""DS002"", ""DS001"", ""DS004""]",20,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",20,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",bb4542a47b352240c7f0e2a9ee5acaa148ccf9510bbf548854ebfea05613dfe7,"[""SRC0056"", ""SRC0057"", ""SRC0058""]","[""STRAT0072""]",contemporaneous versus predictive confusion
FEAT0073,realized_volatility_state,Realized-volatility shock state — RV20_Z1_CONT,"rv_t = sqrt(252)*std(log_return, 20) ; rv_z_t = expanding_zscore(rv_t, minimum=252) ; day_sign_t = sign(log_return_t) ; score_t = day_sign_t * 1 when rv_z_t > 1.0; otherwise previous position","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",b95cdd0767ec7c09e363747bd7811833ce3f8a9e0824924bd7d8073fcf14d02e,"[""SRC0051"", ""SRC0052"", ""SRC0053""]","[""STRAT0073""]",volatility alone has ambiguous directional sign
FEAT0074,realized_volatility_state,Realized-volatility shock state — RV63_Z1_CONT,"rv_t = sqrt(252)*std(log_return, 63) ; rv_z_t = expanding_zscore(rv_t, minimum=252) ; day_sign_t = sign(log_return_t) ; score_t = day_sign_t * 1 when rv_z_t > 1.0; otherwise previous position","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",6eb6c2980de5ee9b0c26149b4cdc898b75606d0b12d169ddbfe79f5d18209f3b,"[""SRC0051"", ""SRC0052"", ""SRC0053""]","[""STRAT0074""]",volatility alone has ambiguous directional sign
FEAT0075,realized_volatility_state,Realized-volatility shock state — RV126_Z1_CONT,"rv_t = sqrt(252)*std(log_return, 126) ; rv_z_t = expanding_zscore(rv_t, minimum=252) ; day_sign_t = sign(log_return_t) ; score_t = day_sign_t * 1 when rv_z_t > 1.0; otherwise previous position","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",b0501fe794575e985a4401a9ec5604f7ae4a2dbb5ecc2c955ebd6fae616064ee,"[""SRC0051"", ""SRC0052"", ""SRC0053""]","[""STRAT0075""]",volatility alone has ambiguous directional sign
FEAT0076,realized_volatility_state,Realized-volatility shock state — RV20_Z1_REV,"rv_t = sqrt(252)*std(log_return, 20) ; rv_z_t = expanding_zscore(rv_t, minimum=252) ; day_sign_t = sign(log_return_t) ; score_t = day_sign_t * -1 when rv_z_t > 1.0; otherwise previous position","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",2b538611010adcef032d8c872751737d9ba1b45453c5561813babdd62998906d,"[""SRC0051"", ""SRC0052"", ""SRC0053""]","[""STRAT0076""]",volatility alone has ambiguous directional sign
FEAT0077,realized_volatility_state,Realized-volatility shock state — RV63_Z1_REV,"rv_t = sqrt(252)*std(log_return, 63) ; rv_z_t = expanding_zscore(rv_t, minimum=252) ; day_sign_t = sign(log_return_t) ; score_t = day_sign_t * -1 when rv_z_t > 1.0; otherwise previous position","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",afd3b2207a28b3183eeb1455ff83d7498bcb2192dbee69a87439414a0f5b9fe9,"[""SRC0051"", ""SRC0052"", ""SRC0053""]","[""STRAT0077""]",volatility alone has ambiguous directional sign
FEAT0078,realized_volatility_state,Realized-volatility shock state — RV126_Z1_REV,"rv_t = sqrt(252)*std(log_return, 126) ; rv_z_t = expanding_zscore(rv_t, minimum=252) ; day_sign_t = sign(log_return_t) ; score_t = day_sign_t * -1 when rv_z_t > 1.0; otherwise previous position","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",850e2f35c3e2f91e6556948418b26c53cee3580befa42095ce0facc1763ef8ba,"[""SRC0051"", ""SRC0052"", ""SRC0053""]","[""STRAT0078""]",volatility alone has ambiguous directional sign
FEAT0079,yield_curve_regime,Yield-curve regime — T10Y3M_ZERO,spread_t = 10y-3m ; score_t = spread_t-0.0,"[""DS002"", ""DS001"", ""DS016"", ""DS018""]",1,daily decision / source-native updates carried causally,"after the relevant Treasury series observation has been published; if after SPY close, earliest use is next session close",source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",1,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",d761fb73576a92de87b7f92871027144fa4a14b3ef5a33412870c724e38c501f,"[""SRC0101"", ""SRC0102"", ""SRC0103""]","[""STRAT0079""]",long lead; zero-lower-bound regime change
FEAT0080,yield_curve_regime,Yield-curve regime — T10Y2Y_ZERO,spread_t = 10y-2y ; score_t = spread_t-0.0,"[""DS002"", ""DS001"", ""DS016"", ""DS017""]",1,daily decision / source-native updates carried causally,"after the relevant Treasury series observation has been published; if after SPY close, earliest use is next session close",source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",1,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",03c5306eb52a748fb0cb0df12872d948f13436b957a5355c0dcc0ef91e72f4ff,"[""SRC0101"", ""SRC0102"", ""SRC0103""]","[""STRAT0080""]",long lead; zero-lower-bound regime change
FEAT0081,yield_curve_regime,Yield-curve regime — T10Y3M_050,spread_t = 10y-3m ; score_t = spread_t-0.5,"[""DS002"", ""DS001"", ""DS016"", ""DS018""]",1,daily decision / source-native updates carried causally,"after the relevant Treasury series observation has been published; if after SPY close, earliest use is next session close",source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",1,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",498b18e67fb2a7274bab2304f5350d355a5c5d9e818dbcff695f140777909f9d,"[""SRC0101"", ""SRC0102"", ""SRC0103""]","[""STRAT0081""]",long lead; zero-lower-bound regime change
FEAT0082,yield_curve_regime,Yield-curve regime — T10Y2Y_050,spread_t = 10y-2y ; score_t = spread_t-0.5,"[""DS002"", ""DS001"", ""DS016"", ""DS017""]",1,daily decision / source-native updates carried causally,"after the relevant Treasury series observation has been published; if after SPY close, earliest use is next session close",source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",1,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",df7bc83667f149299620a36b79777d03ab6211423047009717a7b0ff9ffc6bbe,"[""SRC0101"", ""SRC0102"", ""SRC0103""]","[""STRAT0082""]",long lead; zero-lower-bound regime change
FEAT0083,yield_curve_regime,Yield-curve regime — CURVE_SLOPE_CHANGE20,spread_t = 10y-3m ; score_t = spread_t-spread[t-20],"[""DS002"", ""DS001"", ""DS016"", ""DS018""]",21,daily decision / source-native updates carried causally,"after the relevant Treasury series observation has been published; if after SPY close, earliest use is next session close",source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",89a4a13a79d18447c35c373e8ebd9ff69ac0e81cc98c08ab1b146676c042378e,"[""SRC0101"", ""SRC0102"", ""SRC0103""]","[""STRAT0083""]",long lead; zero-lower-bound regime change
FEAT0084,yield_curve_regime,Yield-curve regime — CURVE_VOTE,s1_t = DGS10_t-DGS3MO_t ; s2_t = DGS10_t-DGS2_t ; score_t = sign(s1_t)+sign(s2_t),"[""DS002"", ""DS001"", ""DS016"", ""DS018"", ""DS017""]",1,daily decision / source-native updates carried causally,"after the relevant Treasury series observation has been published; if after SPY close, earliest use is next session close",source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",1,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",e5bbb0fb258aef71f6d499c0e43ae7ed02ac92d8c479c782d7dfeb648b8e6588,"[""SRC0101"", ""SRC0102"", ""SRC0103""]","[""STRAT0084""]",long lead; zero-lower-bound regime change
FEAT0085,credit_spread_regime,Credit-spread widening/tightening — HY_OAS_CHG5,credit_t = causal_series(HY_OAS) ; score_t = -(credit_t-credit[t-5]),"[""DS002"", ""DS001"", ""DS024""]",6,daily decision / source-native updates carried causally,after provider/FRED publication timestamp; never backdate to observation date,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",6,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",76f3e8d4d1ae5fe181ed6ab13486ba79f7154d254f1f333ab1cbe9c6f038e9f3,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0085""]",late signals; provider revisions
FEAT0086,credit_spread_regime,Credit-spread widening/tightening — HY_OAS_CHG20,credit_t = causal_series(HY_OAS) ; score_t = -(credit_t-credit[t-20]),"[""DS002"", ""DS001"", ""DS024""]",21,daily decision / source-native updates carried causally,after provider/FRED publication timestamp; never backdate to observation date,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",5a51772b35d573ce8ad19e50b0576e9d3c0dde73dedb8969131f48e474b861a1,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0086""]",late signals; provider revisions
FEAT0087,credit_spread_regime,Credit-spread widening/tightening — HY_OAS_CHG63,credit_t = causal_series(HY_OAS) ; score_t = -(credit_t-credit[t-63]),"[""DS002"", ""DS001"", ""DS024""]",64,daily decision / source-native updates carried causally,after provider/FRED publication timestamp; never backdate to observation date,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",64,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",d35099a74822308591e0ab40e5defa1a982fb280261ae641c6359f6ea77c5783,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0087""]",late signals; provider revisions
FEAT0088,credit_spread_regime,Credit-spread widening/tightening — IG_OAS_CHG20,credit_t = causal_series(IG_OAS) ; score_t = -(credit_t-credit[t-20]),"[""DS002"", ""DS001"", ""DS023""]",21,daily decision / source-native updates carried causally,after provider/FRED publication timestamp; never backdate to observation date,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",e4765f08f1397dda3cd6147dbfed832b43d31e26271b56a0d0000aa0b4ebf9eb,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0088""]",late signals; provider revisions
FEAT0089,credit_spread_regime,Credit-spread widening/tightening — BAA10Y_CHG3M,credit_t = causal_series(BAA10Y) ; score_t = -(credit_t-credit[t-63]),"[""DS002"", ""DS001"", ""DS022""]",64,daily decision / source-native updates carried causally,after provider/FRED publication timestamp; never backdate to observation date,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",64,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",df249798e3bcc33b817d22a11e61857dfa9dc8866fdbb9851ed778792576210b,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0089""]",late signals; provider revisions
FEAT0090,credit_spread_regime,Credit-spread widening/tightening — CREDIT_VOTE,credit_t = causal_series(HY_IG_BAA) ; score_t = -(credit_t-credit[t-20]),"[""DS002"", ""DS001"", ""DS024"", ""DS023"", ""DS022""]",21,daily decision / source-native updates carried causally,after provider/FRED publication timestamp; never backdate to observation date,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",ffce283cd8100d3c9fb1aac47b78e986bbf22b25ffb7b2f9e865d5513c39054a,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0090""]",late signals; provider revisions
FEAT0091,financial_conditions_regime,Financial-conditions state — NFCI_LEVEL,fci_t = causal_series(NFCI) ; score_t = -fci_t,"[""DS002"", ""DS001"", ""DS025""]",253,daily decision / source-native updates carried causally,after official release; weekly indexes are held constant only after their publication timestamp,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",6dc72da9c7866bc9a35673d601e9b42a341e6512ebdb9852aba52d55dba2fb8e,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0091""]",historical revisions; composite opacity
FEAT0092,financial_conditions_regime,Financial-conditions state — NFCI_CHG4W,fci_t = causal_series(NFCI) ; score_t = -(fci_t-fci[t-4]),"[""DS002"", ""DS001"", ""DS025""]",5,daily decision / source-native updates carried causally,after official release; weekly indexes are held constant only after their publication timestamp,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",5,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",42bc5dad7ffff9507faef78fc5a2249795520c337b215603299b1dc4fd0e5e00,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0092""]",historical revisions; composite opacity
FEAT0093,financial_conditions_regime,Financial-conditions state — ANFCI_LEVEL,fci_t = causal_series(ANFCI) ; score_t = -fci_t,"[""DS002"", ""DS001"", ""DS026""]",253,daily decision / source-native updates carried causally,after official release; weekly indexes are held constant only after their publication timestamp,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",c76612bae686343f8541def1e249bb7a755a7f9c6a6ffc1d9755ddae7d713ba3,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0093""]",historical revisions; composite opacity
FEAT0094,financial_conditions_regime,Financial-conditions state — OFR_FSI_LEVEL,fci_t = causal_series(OFR_FSI) ; score_t = -fci_t,"[""DS002"", ""DS001"", ""DS028""]",253,daily decision / source-native updates carried causally,after official release; weekly indexes are held constant only after their publication timestamp,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",b9cb8e414066c4fa1b1404f78628d17a134f5162556c5b20944a3b10d343d61e,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0094""]",historical revisions; composite opacity
FEAT0095,financial_conditions_regime,Financial-conditions state — OFR_FSI_CHG20,fci_t = causal_series(OFR_FSI) ; score_t = -(fci_t-fci[t-20]),"[""DS002"", ""DS001"", ""DS028""]",21,daily decision / source-native updates carried causally,after official release; weekly indexes are held constant only after their publication timestamp,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",ad3c862bcec8fd8036286f8438da744f57f1cec0b5e2f25cc6e2df84a697ae0a,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0095""]",historical revisions; composite opacity
FEAT0096,financial_conditions_regime,Financial-conditions state — FCI_VOTE,"score_t = -sum(sign(NFCI_t), sign(ANFCI_t), sign(OFR_FSI_t))","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after official release; weekly indexes are held constant only after their publication timestamp,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",385beb71f4a215563a460e3d84a7aaf4fad02d2135e1d3810f28f844b023933f,"[""SRC0137"", ""SRC0138"", ""SRC0139""]","[""STRAT0096""]",historical revisions; composite opacity
FEAT0097,correlation_dispersion_proxy,Sector correlation/dispersion proxy — SECTOR_CORR_20,"corr_t = mean_pairwise_correlation(sector_total_returns, 20) ; disp_t = cross_sectional_std(sector_total_returns, 20) ; market_trend_t = sign(SPY_TR_CLOSE_t / SPY_TR_CLOSE[t-20] - 1) ; score_t = market_trend_t if corr_t below its expanding median else -1 when market_trend_t < 0 and +1 otherwise","[""DS002"", ""DS001"", ""DS056""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding median/z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",a98e23f8072061af95321da161daeb63fef76b3c62e5fb4fe1f827b5d7616168,"[""SRC0085"", ""SRC0086""]","[""STRAT0097""]",ETF inception; proxy not S&P point-in-time constituents
FEAT0098,correlation_dispersion_proxy,Sector correlation/dispersion proxy — SECTOR_CORR_63,"corr_t = mean_pairwise_correlation(sector_total_returns, 63) ; disp_t = cross_sectional_std(sector_total_returns, 20) ; market_trend_t = sign(SPY_TR_CLOSE_t / SPY_TR_CLOSE[t-20] - 1) ; score_t = market_trend_t if corr_t below its expanding median else -1 when market_trend_t < 0 and +1 otherwise","[""DS002"", ""DS001"", ""DS056""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding median/z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",8a9232705b7147472ac1ff44965167fe1b05967d12191b5ea210d29b2c36d19f,"[""SRC0085"", ""SRC0086""]","[""STRAT0098""]",ETF inception; proxy not S&P point-in-time constituents
FEAT0099,correlation_dispersion_proxy,Sector correlation/dispersion proxy — SECTOR_CORR_126,"corr_t = mean_pairwise_correlation(sector_total_returns, 126) ; disp_t = cross_sectional_std(sector_total_returns, 20) ; market_trend_t = sign(SPY_TR_CLOSE_t / SPY_TR_CLOSE[t-20] - 1) ; score_t = market_trend_t if corr_t below its expanding median else -1 when market_trend_t < 0 and +1 otherwise","[""DS002"", ""DS001"", ""DS056""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding median/z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",a1d58c6705835b76d4da60e9ad52d4ee49b363aaddacf546cf7cf10276dc7840,"[""SRC0085"", ""SRC0086""]","[""STRAT0099""]",ETF inception; proxy not S&P point-in-time constituents
FEAT0100,correlation_dispersion_proxy,Sector correlation/dispersion proxy — CORR_MINUS_DISP_20,"corr_t = mean_pairwise_correlation(sector_total_returns, 20) ; disp_t = cross_sectional_std(sector_total_returns, 20) ; market_trend_t = sign(SPY_TR_CLOSE_t / SPY_TR_CLOSE[t-20] - 1) ; score_t = market_trend_t - sign(corr_z_t - disp_z_t)","[""DS002"", ""DS001"", ""DS056""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding median/z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",1cc220054cf6163883252d379c7a36dc2e0b7b34251f74b5011d20330a7f24f3,"[""SRC0085"", ""SRC0086""]","[""STRAT0100""]",ETF inception; proxy not S&P point-in-time constituents
FEAT0101,correlation_dispersion_proxy,Sector correlation/dispersion proxy — CORR_MINUS_DISP_63,"corr_t = mean_pairwise_correlation(sector_total_returns, 63) ; disp_t = cross_sectional_std(sector_total_returns, 63) ; market_trend_t = sign(SPY_TR_CLOSE_t / SPY_TR_CLOSE[t-20] - 1) ; score_t = market_trend_t - sign(corr_z_t - disp_z_t)","[""DS002"", ""DS001"", ""DS056""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding median/z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",a73b4965138d2930d64257dfda36f2850edc398c733e877244ac756f2ac20e3d,"[""SRC0085"", ""SRC0086""]","[""STRAT0101""]",ETF inception; proxy not S&P point-in-time constituents
