task_id,task_definition_digest,title,gate,priority,owner_role,dependencies,required_approver_roles,approval_policy_digest,required_evidence_classification,exact_inputs,entry_conditions,exact_outputs,acceptance_criteria,activation_condition,alternative_completion,cancel_condition,rollback,rollback_trigger,repository_id,planned_files,acceptance_command,expected_result,merge_dependency,estimated_work_hours,estimated_elapsed_hours,external_lead_time_hours,planning_state,planning_blocker_code_or_null,planned_start_utc,due_at_utc,latest_start_utc,schedule_owner_role,required_participant_role_ids,required_participant_actor_ids,participant_availability_manifest_digest,participant_max_concurrent_tasks_by_actor,review_lead_time_hours,provider_or_hiring_lead_time_hours,budget_currency,estimated_cost_entries_by_domain
PREV7-0610,sha256:6264b2d962f2164e3e938567ad52ad7a4e4ed50d2c3687a39467e0c724b5cb5a,"Reproducible source deadman, broker, authoritative attempt/lease registries, monitoring, exact root/payer/key-custodian/witness receipts, restore and teardown proof",G6B,P0,Source deadman operator,"[""G3B"",""PREV7-0204"",""PREV7-0207"",""PREV7-0209"",""PREV7-0309"",""PREV7-0603"",""PREV7-0607"",""PREV7-0609""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Reproducible source deadman, broker, authoritative attempt/lease registries, monitoring, exact root/payer/key-custodian/witness receipts, restore and teardown proof",,,,,,,trading-optimizer-lab-org/aurora,[],,"Reproducible source deadman, broker, authoritative attempt/lease registries, monitoring, exact root/payer/key-custodian/witness receipts, restore and teardown proof",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,source_deadman_operator,"[""source_deadman_operator""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0611,sha256:4d98d4cb607feb310e8a11f100ee644eeb42cb32aa8a01453248adcc76fda220,"Independently administered destination deadman, broker, lease registry, monitoring, exact root/payer/key-custodian/witness receipts, restore and teardown proof",G6B,P0,Destination deadman operator,"[""G3B"",""PREV7-0207"",""PREV7-0209"",""PREV7-0308"",""PREV7-0309"",""PREV7-0603"",""PREV7-0607"",""PREV7-0609""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Independently administered destination deadman, broker, lease registry, monitoring, exact root/payer/key-custodian/witness receipts, restore and teardown proof",,,,,,,trading-optimizer-lab-org/aurora,[],,"Independently administered destination deadman, broker, lease registry, monitoring, exact root/payer/key-custodian/witness receipts, restore and teardown proof",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,destination_deadman_operator,"[""destination_deadman_operator""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0701,sha256:7cfd946d8e7c7f1beefe56323acfb03fc300badf794cca900c23d077a7a298b3,Required credential-free synthetic CI suite,G7,P0,Implementer,"[""PREV7-0601"",""PREV7-0602"",""PREV7-0603"",""PREV7-0604"",""PREV7-0605"",""PREV7-0606"",""PREV7-0607"",""PREV7-0608"",""PREV7-0609""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Required credential-free synthetic CI suite,,,,,,,trading-optimizer-lab-org/aurora,[],,Required credential-free synthetic CI suite,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0702,sha256:6770b0213066d0cd0f57d91fe88b7b90d6c6b43f855b83e1dd6a3a24c8f7751b,Equivalence proof on the authorized G7 validation repository,G7,P0,Implementer,"[""PREV7-0505"",""PREV7-0506"",""PREV7-0701"",""PREV7-0713"",""PREV7-0715""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Equivalence proof on the authorized G7 validation repository,,,,,,,trading-optimizer-lab-org/aurora,[],,Equivalence proof on the authorized G7 validation repository,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0703,sha256:0b595df167d9820f8f6220c2da204139484aa78b433746e01d37861192282c06,"One, two and four worker benchmark",G7,P1,Implementer,"[""PREV7-0702"",""PREV7-0713""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"One, two and four worker benchmark",,,,,,,trading-optimizer-lab-org/aurora,[],,"One, two and four worker benchmark",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0704,sha256:1d02d94adf18827dbc82f8b5a7dde040934d61975301a398ed0aaaeecf4d5c27,Ordered recovery-then-merge-only proof with distinct immutable phase receipts,G7,P1,Implementer,"[""PREV7-0603"",""PREV7-0607"",""PREV7-0608"",""PREV7-0703"",""PREV7-0713"",""PREV7-0715""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Ordered recovery-then-merge-only proof with distinct immutable phase receipts,,,,,,,trading-optimizer-lab-org/aurora,[],,Ordered recovery-then-merge-only proof with distinct immutable phase receipts,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0705,sha256:00b7f29a5252948ce18b0c39d32d15c5fe93cac6845deaf7f370d97a29190fa8,Fault-injection proof plus exact G7 ephemeral-key handoff runtime receipt,G7,P1,Implementer,"[""PREV7-0308"",""PREV7-0610"",""PREV7-0611"",""PREV7-0704"",""PREV7-0713""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Fault-injection proof plus exact G7 ephemeral-key handoff runtime receipt,,,,,,,trading-optimizer-lab-org/aurora,[],,Fault-injection proof plus exact G7 ephemeral-key handoff runtime receipt,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0706,sha256:2e0fd35ad714a7e34ac391b661f890445f68f783d350774a94ff4ff585185673,Canonical smoke,G7,P0,Implementer,"[""PREV7-0702"",""PREV7-0703"",""PREV7-0704"",""PREV7-0705""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Canonical smoke,,,,,,,trading-optimizer-lab-org/aurora,[],,Canonical smoke,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0707,sha256:07808e2355ed028dfef1004ba08f89a4a86704d7900f1598d76840fb6ff76733,360-job capacity smoke,G7,P1,Implementer,"[""PREV7-0706"",""PREV7-0713""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,360-job capacity smoke,,,,,,,trading-optimizer-lab-org/aurora,[],,360-job capacity smoke,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0708,sha256:91fa39233f09bd7bf9c24d4425e341ead06302a582de68ff48297a5d919e5b79,"Full-scale encrypted transport, segmented replication, reverse-recovery and hierarchical-merge smoke",G7,P0,Implementer,"[""PREV7-0308"",""PREV7-0610"",""PREV7-0611"",""PREV7-0707""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Full-scale encrypted transport, segmented replication, reverse-recovery and hierarchical-merge smoke",,,,,,,trading-optimizer-lab-org/aurora,[],,"Full-scale encrypted transport, segmented replication, reverse-recovery and hierarchical-merge smoke",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0710,sha256:535cf330220c27f8eeb3989a32bca48801f13e5a09b40756f77e6bbd51204ad1,Source-account and source external-control billing authorization and reservation for every real G7 smoke,G7,P0,Repository owner,"[""PREV7-0309"",""PREV7-0701"",""PREV7-0711""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Source-account and source external-control billing authorization and reservation for every real G7 smoke,,,,,,,trading-optimizer-lab-org/aurora,[],,Source-account and source external-control billing authorization and reservation for every real G7 smoke,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0711,sha256:8dc1b6abb22b97f9937be5e47202f1fdec12cf38c4b36f8447bb80cee180cab8,"Disposable G7 validation repository created interactively by the owner in the isolated campaign organization from the approved template, then independently attested by immutable repository ID; first real G7 resource after full governance",G7,P0,Repository owner,"[""G6B"",""PREV7-0309"",""PREV7-0701""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Disposable G7 validation repository created interactively by the owner in the isolated campaign organization from the approved template, then independently attested by immutable repository ID; first real G7 resource after full governance",,,,,,,trading-optimizer-lab-org/aurora,[],,"Disposable G7 validation repository created interactively by the owner in the isolated campaign organization from the approved template, then independently attested by immutable repository ID; first real G7 resource after full governance",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0712,sha256:0f853619fc894f96082da82ef65daebcf98928e374ebb22a8c949dd23b3d725e,Destination-account and destination external-control billing authorization and reservation for every real G7 smoke,G7,P0,Independent disaster-copy owner,"[""PREV7-0308"",""PREV7-0309"",""PREV7-0701"",""PREV7-0711""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Destination-account and destination external-control billing authorization and reservation for every real G7 smoke,,,,,,,trading-optimizer-lab-org/aurora,[],,Destination-account and destination external-control billing authorization and reservation for every real G7 smoke,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_disaster_copy_owner,"[""independent_disaster_copy_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0713,sha256:a42d80b69aa02c09f64c6f91a55f808ac1d39c905532ab5ace5be9ec5924f0f4,"Consolidated G7 budget, FX and exact repository/workload receipt set with no missing or duplicate billing domain",G7,P0,Licence and acceptable-use reviewer,"[""PREV7-0710"",""PREV7-0712""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Consolidated G7 budget, FX and exact repository/workload receipt set with no missing or duplicate billing domain",,,,,,,trading-optimizer-lab-org/aurora,[],,"Consolidated G7 budget, FX and exact repository/workload receipt set with no missing or duplicate billing domain",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,licence_and_acceptable_use_reviewer,"[""licence_and_acceptable_use_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0714,sha256:51a991b14507145e4c08dfdb290bada8fe4086e5506c7494ba5a34d100cc2a8a,"Terminal current-generation G7 validation cleanup after the G7 attempt is terminal, its dispatch registry is closed and every admitted operation is terminal, or after matching source/destination-owner formal-abandonment receipts; all leases/credentials/tenants revoked and repository deny-all",G7,P0,Repository owner,"[""PREV7-0711"",""PREV7-0713"",""PREV7-0715""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Terminal current-generation G7 validation cleanup after the G7 attempt is terminal, its dispatch registry is closed and every admitted operation is terminal, or after matching source/destination-owner formal-abandonment receipts; all leases/credentials/tenants revoked and repository deny-all",,,,,,,trading-optimizer-lab-org/aurora,[],,"Terminal current-generation G7 validation cleanup after the G7 attempt is terminal, its dispatch registry is closed and every admitted operation is terminal, or after matching source/destination-owner formal-abandonment receipts; all leases/credentials/tenants revoked and repository deny-all",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0715,sha256:b67ede1435c2820c0f745aadb92a570e909d6b339b6cd8cfe189d8f0248ef344,"Append-only `G7_ATTEMPT-n` controller with per-attempt authorization, budget, keys, leases, evidence and terminal cleanup generation",G7,P0,Repository owner,"[""PREV7-0711"",""PREV7-0713""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Append-only `G7_ATTEMPT-n` controller with per-attempt authorization, budget, keys, leases, evidence and terminal cleanup generation",,,,,,,trading-optimizer-lab-org/aurora,[],,"Append-only `G7_ATTEMPT-n` controller with per-attempt authorization, budget, keys, leases, evidence and terminal cleanup generation",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0800,sha256:bf5512121db340d01d41770962f612a89052deb67e9cc023260bfb28474f5b01,"V7 implementation merged by protected PR, then revalidated on the merged SHA through a fresh immutable G7 attempt with terminal cleanup receipt",G8,P0,Workflow reviewer,"[""G7"",""PREV7-0207"",""PREV7-0708"",""PREV7-0714"",""PREV7-0814""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"V7 implementation merged by protected PR, then revalidated on the merged SHA through a fresh immutable G7 attempt with terminal cleanup receipt",,,,,,,trading-optimizer-lab-org/aurora,[],,"V7 implementation merged by protected PR, then revalidated on the merged SHA through a fresh immutable G7 attempt with terminal cleanup receipt",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,workflow_reviewer,"[""workflow_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0801,sha256:c6513a692737a533e8177a12ec6d34f9154f19bcbe453bab89cf7ca96e9ff880,"Go/no-go evidence bundle bound to the current role-registry digest plus independent redaction-review receipt, including execution identity, monetary authorizations, owner installation and independent-restore receipts",G8,P0,Implementer,"[""G0"",""G1A"",""G1B"",""G2"",""G3A"",""G3B"",""G4"",""G5"",""G6A"",""G6B"",""G7"",""PREV7-0310"",""PREV7-0808"",""PREV7-0810"",""PREV7-0813""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Go/no-go evidence bundle bound to the current role-registry digest plus independent redaction-review receipt, including execution identity, monetary authorizations, owner installation and independent-restore receipts",,,,,,,trading-optimizer-lab-org/aurora,[],,"Go/no-go evidence bundle bound to the current role-registry digest plus independent redaction-review receipt, including execution identity, monetary authorizations, owner installation and independent-restore receipts",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0802,sha256:72f49c18bf591dd0e5496f3915781c497759d6a0c1834aa83bea7ebd4e66a62d,Scientific sign-off on exact runbook-core digest,G8,P0,Scientific reviewer,"[""PREV7-0801"",""PREV7-0805""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Scientific sign-off on exact runbook-core digest,,,,,,,trading-optimizer-lab-org/aurora,[],,Scientific sign-off on exact runbook-core digest,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,scientific_reviewer,"[""scientific_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0803,sha256:755980dedb4e5b8525a5763d68825a62f3d87834bf83ecac87209f0239b25515,Operational sign-off on exact runbook-core digest,G8,P0,Workflow reviewer,"[""PREV7-0801"",""PREV7-0805""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Operational sign-off on exact runbook-core digest,,,,,,,trading-optimizer-lab-org/aurora,[],,Operational sign-off on exact runbook-core digest,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,workflow_reviewer,"[""workflow_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0804,sha256:45909982a89fe1cb30b77e7028bc08454e71964310501322c3c194ff3ccb973f,Explicit authorization receipt and immutable authorization envelope for the exact runbook core and security approval,G8,P0,Repository owner,"[""PREV7-0802"",""PREV7-0803"",""PREV7-0805"",""PREV7-0809"",""PREV7-0816""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Explicit authorization receipt and immutable authorization envelope for the exact runbook core and security approval,,,,,,,trading-optimizer-lab-org/aurora,[],,Explicit authorization receipt and immutable authorization envelope for the exact runbook core and security approval,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0805,sha256:303284d2679de3d56f6ac20e3ce81e29f092800cee0ec5dd3caa8c8992985afe,"Immutable proposed full-run runbook core, exact source/destination key-broker custodian operation receipts and digest",G8,P0,Implementer,"[""PREV7-0308"",""PREV7-0309"",""PREV7-0610"",""PREV7-0611"",""PREV7-0801""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Immutable proposed full-run runbook core, exact source/destination key-broker custodian operation receipts and digest",,,,,,,trading-optimizer-lab-org/aurora,[],,"Immutable proposed full-run runbook core, exact source/destination key-broker custodian operation receipts and digest",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0806,sha256:1d31b3fac09ceacf9b049b75fe2ee4f692265cf8aa3c2e17fc0016ca44da9990,Approved full campaign executed only after revalidating the current G8 attempt/condition/evidence and consuming the immutable dispatch capsule,G9,P0,Implementer,"[""G8"",""PREV7-0805"",""PREV7-0807""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Approved full campaign executed only after revalidating the current G8 attempt/condition/evidence and consuming the immutable dispatch capsule,,,,,,,trading-optimizer-lab-org/aurora,[],,Approved full campaign executed only after revalidating the current G8 attempt/condition/evidence and consuming the immutable dispatch capsule,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0807,sha256:8678dc4123f0fe247e5a0185a3835a32af55fe04953abfda8b1d59ad5684c922,"Final authorization/evidence sync to independent destination, restore proof and immutable dispatch capsule bound to the exact current G8 preauthorization attempt",G8,P0,Independent disaster-copy owner,"[""PREV7-0310"",""PREV7-0804""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Final authorization/evidence sync to independent destination, restore proof and immutable dispatch capsule bound to the exact current G8 preauthorization attempt",,,,,,,trading-optimizer-lab-org/aurora,[],,"Final authorization/evidence sync to independent destination, restore proof and immutable dispatch capsule bound to the exact current G8 preauthorization attempt",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_disaster_copy_owner,"[""independent_disaster_copy_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0808,sha256:60db74681ac70d1ffeb4e9b6b0a1645fef2da95aa26be292ff70ac0bc1f6054e,"Owner-completed disposable campaign repository, source-App installation and destination-installation ceremony receipts",G8,P0,Repository owner,"[""PREV7-0204"",""PREV7-0308"",""PREV7-0800"",""PREV7-0814"",""PREV7-0815""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Owner-completed disposable campaign repository, source-App installation and destination-installation ceremony receipts",,,,,,,trading-optimizer-lab-org/aurora,[],,"Owner-completed disposable campaign repository, source-App installation and destination-installation ceremony receipts",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0809,sha256:9ba28b22b18a6f9a7a74f4940597a30be54705c0c215e3eb66f589b03551ac6a,Exact-workload acceptable-use approval receipt bound to the runbook-core digest,G8,P0,Licence and acceptable-use reviewer,"[""PREV7-0309"",""PREV7-0805""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Exact-workload acceptable-use approval receipt bound to the runbook-core digest,,,,,,,trading-optimizer-lab-org/aurora,[],,Exact-workload acceptable-use approval receipt bound to the runbook-core digest,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,licence_and_acceptable_use_reviewer,"[""licence_and_acceptable_use_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0810,sha256:32f8fbbfe9ee6432b1569c8d61cf3576dcd384e2e876ff95dd950bad46f5f8b1,"Exact reviewed execution bundle committed once in the campaign repository, with immutable commit/tree/mapping identity",G8,P0,Implementer,"[""PREV7-0808""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Exact reviewed execution bundle committed once in the campaign repository, with immutable commit/tree/mapping identity",,,,,,,trading-optimizer-lab-org/aurora,[],,"Exact reviewed execution bundle committed once in the campaign repository, with immutable commit/tree/mapping identity",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0811,sha256:9f681d9fee19a2b85c2c748d1a71f33a6c68cfb7faba890c5e156ddc5eeba85f,Exact full source-account and source external-control monetary authorization and reservation,G8,P0,Repository owner,"[""PREV7-0309"",""PREV7-0708"",""PREV7-0810""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Exact full source-account and source external-control monetary authorization and reservation,,,,,,,trading-optimizer-lab-org/aurora,[],,Exact full source-account and source external-control monetary authorization and reservation,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0812,sha256:3e4cb14361ff5f8c0aec37b11ce167d51467812b37fddf8168cd1b5a08fdc966,Exact full destination-account and destination external-control monetary authorization and reservation,G8,P0,Independent disaster-copy owner,"[""PREV7-0308"",""PREV7-0309"",""PREV7-0708"",""PREV7-0810""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Exact full destination-account and destination external-control monetary authorization and reservation,,,,,,,trading-optimizer-lab-org/aurora,[],,Exact full destination-account and destination external-control monetary authorization and reservation,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_disaster_copy_owner,"[""independent_disaster_copy_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0813,sha256:cb77b17c342239e00f6e686d81bb3534e58143d64c4a2b2f706af2105ac37224,"Consolidated exact full budget, FX and reservation receipt set with no missing or duplicate billing domain",G8,P0,Licence and acceptable-use reviewer,"[""PREV7-0811"",""PREV7-0812""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Consolidated exact full budget, FX and reservation receipt set with no missing or duplicate billing domain",,,,,,,trading-optimizer-lab-org/aurora,[],,"Consolidated exact full budget, FX and reservation receipt set with no missing or duplicate billing domain",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,licence_and_acceptable_use_reviewer,"[""licence_and_acceptable_use_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
